x,y
784.5454545454486,835.4545454545441
785.4545454545514,834.5454545454559
786.3636363636397,833.636363636364
787.2727272727279,832.7272727272721
788.1818181818235,831.818181818182
789.0909090909117,830.9090909090919
790.0,830.0
790.9090909090883,829.0909090909081
791.8181818181765,828.181818181818
792.7272727272721,827.2727272727279
793.6363636363603,826.363636363636
794.5454545454486,825.4545454545441
795.4545454545514,824.5454545454559
796.3636363636397,823.636363636364
797.2727272727279,822.7272727272721
798.1818181818235,821.818181818182
799.0909090909117,820.9090909090919
800.0,820.0
800.9090909090883,819.0909090909081
801.8181818181765,818.181818181818
802.7272727272721,817.2727272727279
803.6363636363603,816.363636363636
804.5454545454486,815.4545454545441
805.4545454545514,814.5454545454559
806.3636363636397,813.636363636364
807.2727272727279,812.7272727272721
808.1818181818235,811.818181818182
809.0909090909117,810.9090909090919
810.0,810.0
810.9090909090883,809.0909090909081
811.8181818181765,808.181818181818
812.7272727272721,807.2727272727279
813.6363636363603,806.363636363636
814.5454545454486,805.4545454545441
815.4545454545514,804.5454545454559
816.3636363636397,803.636363636364
817.2727272727279,802.7272727272721
818.1818181818235,801.818181818182
819.0909090909117,800.9090909090919
820.0,800.0
820.9090909090883,800.0
821.8181818181765,800.0
822.7272727272721,800.0
823.6363636363603,800.0
824.5454545454486,800.0
825.4545454545514,800.0
826.3636363636397,800.0
827.2727272727279,800.0
828.1818181818235,800.0
829.0909090909117,800.0
830.0,800.0
830.9090909090883,800.0
831.8181818181765,800.0
832.7272727272721,800.0
833.6363636363603,800.0
834.5454545454486,800.0
835.4545454545514,800.0
836.3636363636397,800.0
837.2727272727279,800.0
838.1818181818235,800.0
839.0909090909117,800.0
840.0,800.0
840.9090909090883,800.0
841.8181818181765,800.0
842.7272727272721,800.0
843.6363636363603,800.0
844.5454545454486,800.0
845.4545454545514,800.0
846.3636363636397,800.0
847.2727272727279,800.0
848.1818181818235,800.0
849.0909090909117,800.0
850.0,800.0
850.9090909090883,800.0
851.8181818181765,800.0
852.7272727272721,800.0
853.6363636363603,800.0
854.5454545454486,800.0
855.4545454545514,800.0
856.3636363636397,800.0
857.2727272727279,800.0
858.1818181818235,800.0
859.0909090909117,800.0
860.0,800.0
860.9090909090883,800.0
861.8181818181765,800.0
862.7272727272721,800.0
863.6363636363603,800.0
864.5454545454486,800.0
865.4545454545514,800.0
866.3636363636397,800.0
867.2727272727279,800.0
868.1818181818235,800.0
869.0909090909117,800.0
870.0,800.0
870.9090909090883,800.0
871.8181818181765,800.0
872.7272727272721,800.0
873.6363636363603,800.0
874.5454545454486,800.0
875.4545454545514,800.0
876.3636363636397,800.0
877.2727272727279,800.0
878.1818181818235,800.0
879.0909090909117,800.0
880.0,800.0
880.9090909090883,800.0
881.8181818181765,800.0
882.7272727272721,800.0
883.6363636363603,800.0
884.5454545454486,800.0
885.4545454545514,800.0
886.3636363636397,800.0
887.2727272727279,800.0
888.1818181818235,800.0
889.0909090909117,800.0
890.0,800.0
890.9090909090883,800.0
891.8181818181765,800.0
892.7272727272721,800.0
893.6363636363603,800.0
894.5454545454486,800.0
895.4545454545514,800.0
896.3636363636397,800.0
897.2727272727279,800.0
898.1818181818235,800.0
899.0909090909117,800.0
900.0,800.0
900.9090909090883,800.0
901.8181818181765,800.0
902.7272727272721,800.0
903.6363636363603,800.0
904.5454545454486,800.0
905.4545454545514,800.0
906.3636363636397,800.0
907.2727272727279,800.0
908.1818181818235,800.0
909.0909090909117,800.0
910.0,800.0
910.9090909090883,800.0
911.8181818181765,800.0
912.7272727272721,800.0
913.6363636363603,800.0
914.5454545454486,800.0
915.4545454545514,800.0
916.3636363636397,800.0
917.2727272727279,800.0
918.1818181818235,800.0
919.0909090909117,800.0
920.0,800.0
920.9090909090883,800.0
921.8181818181765,800.0
922.7272727272721,800.0
923.6363636363603,800.0
924.5454545454486,800.0
925.4545454545514,800.0
926.3636363636397,800.0
927.2727272727279,800.0
928.1818181818235,800.0
929.0909090909117,800.0
930.0,800.0
930.9090909090883,800.0
931.8181818181765,800.0
932.7272727272721,800.0
933.6363636363603,800.0
934.5454545454486,800.0
935.4545454545514,800.0
936.3636363636397,800.0
937.2727272727279,800.0
938.1818181818235,800.0
939.0909090909117,800.0
940.0,800.0
940.9090909090883,800.0
941.8181818181765,800.0
942.7272727272721,800.0
943.6363636363603,800.0
944.5454545454486,800.0
945.4545454545514,800.0
946.3636363636397,800.0
947.2727272727279,800.0
948.1818181818235,800.0
949.0909090909117,800.0
950.0,800.0
950.9090909090883,800.0
951.8181818181765,800.0
952.7272727272721,800.0
953.6363636363603,800.0
954.5454545454486,800.0
955.4545454545514,800.0
956.3636363636397,800.0
957.2727272727279,800.0
958.1818181818235,800.0
959.0909090909117,800.0
960.0,800.0
960.9090909090883,800.0
961.8181818181765,800.0
962.7272727272721,800.0
963.6363636363603,800.0
964.5454545454486,800.0
965.4545454545514,800.0
966.3636363636397,800.0
967.2727272727279,800.0
968.1818181818235,800.0
969.0909090909117,800.0
970.0,800.0
970.9090909090883,800.0
971.8181818181765,800.0
972.7272727272721,800.0
973.6363636363603,800.0
974.5454545454486,800.0
975.4545454545514,800.0
976.3636363636397,800.0
977.2727272727279,800.0
978.1818181818235,800.0
979.0909090909117,800.0
980.0,800.0
980.9090909090883,800.0
981.8181818181765,800.0
982.7272727272721,800.0
983.6363636363603,800.0
984.5454545454486,800.0
985.4545454545514,800.0
986.3636363636397,800.0
987.2727272727279,800.0
988.1818181818235,800.0
989.0909090909117,800.0
990.0,800.0
990.9090909090883,800.0
991.8181818181765,800.0
992.7272727272721,800.0
993.6363636363603,800.0
994.5454545454486,800.0
995.4545454545514,800.0
996.3636363636397,800.0
997.2727272727279,800.0
998.1818181818235,800.0
999.0909090909117,800.0
1000.0,800.0
1000.9090909090883,800.0
1001.8181818181765,800.0
1002.7272727272721,800.0
1003.6363636363603,800.0
1004.5454545454486,800.0
1005.4545454545514,800.0
1006.3636363636397,800.0
1007.2727272727279,800.0
1008.1818181818235,800.0
1009.0909090909117,800.0
1010.0,800.0
1010.9090909090883,800.0
1011.8181818181765,800.0
1012.7272727272721,800.0
1013.6363636363603,800.0
1014.5454545454486,800.0
1015.4545454545514,800.0
1016.3636363636397,800.0
1017.2727272727279,800.0
1018.1818181818235,800.0
1019.0909090909117,800.0
1020.0,800.0
1020.9090909090883,800.0
1021.8181818181765,800.0
1022.7272727272721,800.0
1023.6363636363603,800.0
1024.5454545454486,800.0
1025.4545454545514,800.0
1026.3636363636397,800.0
1027.272727272728,800.0
1028.1818181818235,800.0
1029.0909090909117,800.0
1030.0,800.0
1030.9090909090883,800.0
1031.8181818181765,800.0
1032.727272727272,800.0
1033.6363636363603,800.0
1034.5454545454486,800.0
1035.4545454545514,800.0
1036.3636363636397,800.0
1037.272727272728,800.0
1038.1818181818235,800.0
1039.0909090909117,800.0
1040.0,800.0
1040.9090909090883,800.0
1041.8181818181765,800.0
1042.727272727272,800.0
1043.6363636363603,800.0
1044.5454545454486,800.0
1045.4545454545514,800.0
1046.3636363636397,800.0
1047.272727272728,800.0
1048.1818181818235,800.0
1049.0909090909117,800.0
1050.0,800.0
1050.9090909090883,800.0
1051.8181818181765,800.0
1052.727272727272,800.0
1053.6363636363603,800.0
1054.5454545454486,800.0
1055.4545454545514,800.0
1056.3636363636397,800.0
1057.272727272728,800.0
1058.1818181818235,800.0
1059.0909090909117,800.0
1060.0,800.0
1060.9090909090883,800.0
1061.8181818181765,800.0
1062.727272727272,800.0
1063.6363636363603,800.0
1064.5454545454486,800.0
1065.4545454545514,800.0
1066.3636363636397,800.0
1067.272727272728,800.0
1068.1818181818235,800.0
1069.0909090909117,800.0
1070.0,800.0
1070.9090909090883,800.0
1071.8181818181765,800.0
1072.727272727272,800.0
1073.6363636363603,800.0
1074.5454545454486,800.0
1075.4545454545514,800.0
1076.3636363636397,800.0
1077.272727272728,800.0
1078.1818181818235,800.0
1079.0909090909117,800.0
1080.0,800.0
1080.9090909090883,800.0
1081.8181818181765,800.0
1082.727272727272,800.0
1083.6363636363603,800.0
1084.5454545454486,800.0
1085.4545454545514,800.0
1086.3636363636397,800.0
1087.272727272728,800.0
1088.1818181818235,800.0
1089.0909090909117,800.0
1090.0,800.0
1090.9090909090883,800.0
1091.8181818181765,800.0
1092.727272727272,800.0
1093.6363636363603,800.0
1094.5454545454486,800.0
1095.4545454545514,800.0
1096.3636363636397,800.0
1097.272727272728,800.0
1098.1818181818235,800.0
1099.0909090909117,800.0
1100.0,800.0
1099.0909090909117,800.0
1098.1818181818235,800.0
1097.272727272728,800.0
1096.3636363636397,800.0
1095.4545454545514,800.0
1094.5454545454486,800.0
1093.6363636363603,800.0
1092.727272727272,800.0
1091.8181818181765,800.0
1090.9090909090883,800.0
1090.0,800.0
1089.0909090909117,799.0909090909081
1088.1818181818235,798.181818181818
1087.272727272728,797.2727272727279
1086.3636363636397,796.363636363636
1085.4545454545514,795.4545454545441
1084.5454545454486,794.5454545454559
1083.6363636363603,793.636363636364
1082.727272727272,792.7272727272721
1081.8181818181765,791.818181818182
1080.9090909090883,790.9090909090919
1080.0,790.0
1079.0909090909117,789.0909090909081
1078.1818181818235,788.181818181818
1077.272727272728,787.2727272727279
1076.3636363636397,786.363636363636
1075.4545454545514,785.4545454545441
1074.5454545454486,784.5454545454559
1073.6363636363603,783.636363636364
1072.727272727272,782.7272727272721
1071.8181818181765,781.818181818182
1070.9090909090883,780.9090909090919
1070.0,780.0
1070.0,779.0909090909081
1070.0,778.181818181818
1070.0,777.2727272727279
1070.0,776.363636363636
1070.0,775.4545454545441
1070.0,774.5454545454559
1070.0,773.636363636364
1070.0,772.7272727272721
1070.0,771.818181818182
1070.0,770.9090909090919
1070.0,770.0
1069.0909090909117,769.0909090909081
1068.1818181818235,768.181818181818
1067.272727272728,767.2727272727279
1066.3636363636397,766.363636363636
1065.4545454545514,765.4545454545441
1064.5454545454486,764.5454545454559
1063.6363636363603,763.636363636364
1062.727272727272,762.7272727272721
1061.8181818181765,761.818181818182
1060.9090909090883,760.9090909090919
1060.0,760.0
1059.0909090909117,759.0909090909081
1058.1818181818235,758.181818181818
1057.272727272728,757.2727272727279
1056.3636363636397,756.363636363636
1055.4545454545514,755.4545454545441
1054.5454545454486,754.5454545454559
1053.6363636363603,753.636363636364
1052.727272727272,752.7272727272721
1051.8181818181765,751.818181818182
1050.9090909090883,750.9090909090919
1050.0,750.0
1050.0,749.0909090909081
1050.0,748.181818181818
1050.0,747.2727272727279
1050.0,746.363636363636
1050.0,745.4545454545441
1050.0,744.5454545454559
1050.0,743.636363636364
1050.0,742.7272727272721
1050.0,741.8181818181811
1050.0,740.909090909091
1050.0,740.0
1050.0,739.090909090909
1050.0,738.1818181818189
1050.0,737.2727272727279
1050.0,736.363636363636
1050.0,735.454545454545
1050.0,734.545454545455
1050.0,733.636363636364
1050.0,732.7272727272721
1050.0,731.8181818181811
1050.0,730.909090909091
1050.0,730.0
1050.0,729.090909090909
1050.0,728.1818181818189
1050.0,727.2727272727279
1050.0,726.363636363636
1050.0,725.454545454545
1050.0,724.545454545455
1050.0,723.636363636364
1050.0,722.7272727272721
1050.0,721.8181818181811
1050.0,720.909090909091
1050.0,720.0
1050.0,719.090909090909
1050.0,718.1818181818189
1050.0,717.2727272727279
1050.0,716.363636363636
1050.0,715.454545454545
1050.0,714.545454545455
1050.0,713.636363636364
1050.0,712.7272727272721
1050.0,711.8181818181811
1050.0,710.909090909091
1050.0,710.0
1050.0,709.090909090909
1050.0,708.1818181818189
1050.0,707.2727272727279
1050.0,706.363636363636
1050.0,705.454545454545
1050.0,704.545454545455
1050.0,703.636363636364
1050.0,702.7272727272721
1050.0,701.8181818181811
1050.0,700.909090909091
1050.0,700.0
1050.0,699.090909090909
1050.0,698.1818181818189
1050.0,697.2727272727279
1050.0,696.363636363636
1050.0,695.454545454545
1050.0,694.545454545455
1050.0,693.636363636364
1050.0,692.7272727272721
1050.0,691.8181818181811
1050.0,690.909090909091
1050.0,690.0
1050.0,689.090909090909
1050.0,688.1818181818189
1050.0,687.2727272727279
1050.0,686.363636363636
1050.0,685.454545454545
1050.0,684.545454545455
1050.0,683.636363636364
1050.0,682.7272727272721
1050.0,681.8181818181811
1050.0,680.909090909091
1050.0,680.0
1050.0,679.090909090909
1050.0,678.1818181818189
1050.0,677.2727272727279
1050.0,676.363636363636
1050.0,675.454545454545
1050.0,674.545454545455
1050.0,673.636363636364
1050.0,672.7272727272721
1050.0,671.8181818181811
1050.0,670.909090909091
1050.0,670.0
1050.0,669.090909090909
1050.0,668.1818181818189
1050.0,667.2727272727279
1050.0,666.363636363636
1050.0,665.454545454545
1050.0,664.545454545455
1050.0,663.636363636364
1050.0,662.7272727272721
1050.0,661.8181818181811
1050.0,660.909090909091
1050.0,660.0
1050.0,659.090909090909
1050.0,658.1818181818189
1050.0,657.2727272727279
1050.0,656.363636363636
1050.0,655.454545454545
1050.0,654.545454545455
1050.0,653.636363636364
1050.0,652.7272727272721
1050.0,651.8181818181811
1050.0,650.909090909091
1050.0,650.0
1050.0,649.090909090909
1050.0,648.1818181818189
1050.0,647.2727272727279
1050.0,646.363636363636
1050.0,645.454545454545
1050.0,644.545454545455
1050.0,643.636363636364
1050.0,642.7272727272721
1050.0,641.8181818181811
1050.0,640.909090909091
1050.0,640.0
1049.0909090909117,639.090909090909
1048.1818181818235,638.1818181818189
1047.272727272728,637.2727272727279
1046.3636363636397,636.363636363636
1045.4545454545514,635.454545454545
1044.5454545454486,634.545454545455
1043.6363636363603,633.636363636364
1042.727272727272,632.7272727272721
1041.8181818181765,631.8181818181811
1040.9090909090883,630.909090909091
1040.0,630.0
1039.0909090909117,629.090909090909
1038.1818181818235,628.1818181818189
1037.272727272728,627.2727272727279
1036.3636363636397,626.363636363636
1035.4545454545514,625.454545454545
1034.5454545454486,624.545454545455
1033.6363636363603,623.636363636364
1032.727272727272,622.7272727272721
1031.8181818181765,621.8181818181811
1030.9090909090883,620.909090909091
1030.0,620.0
1029.0909090909117,619.090909090909
1028.1818181818235,618.1818181818189
1027.272727272728,617.2727272727279
1026.3636363636397,616.363636363636
1025.4545454545514,615.454545454545
1024.5454545454486,614.545454545455
1023.6363636363603,613.636363636364
1022.7272727272721,612.7272727272721
1021.8181818181765,611.8181818181811
1020.9090909090883,610.909090909091
1020.0,610.0
1019.0909090909117,609.090909090909
1018.1818181818235,608.1818181818189
1017.2727272727279,607.2727272727279
1016.3636363636397,606.363636363636
1015.4545454545514,605.454545454545
1014.5454545454486,604.545454545455
1013.6363636363603,603.636363636364
1012.7272727272721,602.7272727272721
1011.8181818181765,601.8181818181811
1010.9090909090883,600.909090909091
1010.0,600.0
1009.0909090909117,599.090909090909
1008.1818181818235,598.1818181818189
1007.2727272727279,597.2727272727279
1006.3636363636397,596.363636363636
1005.4545454545514,595.454545454545
1004.5454545454486,594.545454545455
1003.6363636363603,593.636363636364
1002.7272727272721,592.7272727272721
1001.8181818181765,591.8181818181811
1000.9090909090883,590.909090909091
1000.0,590.0
999.0909090909117,589.090909090909
998.1818181818235,588.1818181818189
997.2727272727279,587.2727272727279
996.3636363636397,586.363636363636
995.4545454545514,585.454545454545
994.5454545454486,584.545454545455
993.6363636363603,583.636363636364
992.7272727272721,582.7272727272721
991.8181818181765,581.8181818181811
990.9090909090883,580.909090909091
990.0,580.0
989.0909090909117,579.090909090909
988.1818181818235,578.1818181818189
987.2727272727279,577.2727272727279
986.3636363636397,576.363636363636
985.4545454545514,575.454545454545
984.5454545454486,574.545454545455
983.6363636363603,573.636363636364
982.7272727272721,572.7272727272721
981.8181818181765,571.8181818181811
980.9090909090883,570.909090909091
980.0,570.0
979.0909090909117,569.090909090909
978.1818181818235,568.1818181818189
977.2727272727279,567.2727272727279
976.3636363636397,566.363636363636
975.4545454545514,565.454545454545
974.5454545454486,564.545454545455
973.6363636363603,563.636363636364
972.7272727272721,562.7272727272721
971.8181818181765,561.8181818181811
970.9090909090883,560.909090909091
970.0,560.0
969.0909090909117,559.090909090909
968.1818181818235,558.1818181818189
967.2727272727279,557.2727272727279
966.3636363636397,556.363636363636
965.4545454545514,555.454545454545
964.5454545454486,554.545454545455
963.6363636363603,553.636363636364
962.7272727272721,552.7272727272721
961.8181818181765,551.8181818181811
960.9090909090883,550.909090909091
960.0,550.0
959.0909090909117,549.090909090909
958.1818181818235,548.1818181818189
957.2727272727279,547.2727272727279
956.3636363636397,546.363636363636
955.4545454545514,545.454545454545
954.5454545454486,544.545454545455
953.6363636363603,543.636363636364
952.7272727272721,542.7272727272721
951.8181818181765,541.8181818181811
950.9090909090883,540.909090909091
950.0,540.0
950.0,539.090909090909
950.0,538.1818181818189
950.0,537.2727272727279
950.0,536.363636363636
950.0,535.454545454545
950.0,534.545454545455
950.0,533.636363636364
950.0,532.7272727272721
950.0,531.8181818181811
950.0,530.909090909091
950.0,530.0
950.0,529.090909090909
950.0,528.1818181818189
950.0,527.2727272727279
950.0,526.363636363636
950.0,525.454545454545
950.0,524.545454545455
950.0,523.636363636364
950.0,522.7272727272721
950.0,521.8181818181811
950.0,520.909090909091
950.0,520.0
950.0,519.090909090909
950.0,518.1818181818189
950.0,517.2727272727279
950.0,516.363636363636
950.0,515.454545454545
950.0,514.545454545455
950.0,513.636363636364
950.0,512.7272727272721
950.0,511.8181818181811
950.0,510.909090909091
950.0,510.0
950.0,509.090909090909
950.0,508.1818181818189
950.0,507.27272727272793
950.0,506.36363636363603
950.0,505.45454545454504
950.0,504.54545454545496
950.0,503.63636363636397
950.0,502.72727272727207
950.0,501.8181818181811
950.0,500.909090909091
950.0,500.0
950.0,499.090909090909
950.0,498.1818181818189
950.0,497.27272727272793
950.0,496.36363636363603
950.0,495.45454545454504
950.0,494.54545454545496
950.0,493.63636363636397
950.0,492.72727272727207
950.0,491.8181818181811
950.0,490.909090909091
950.0,490.0
950.0,489.090909090909
950.0,488.1818181818189
950.0,487.27272727272793
950.0,486.36363636363603
950.0,485.45454545454504
950.0,484.54545454545496
950.0,483.63636363636397
950.0,482.72727272727207
950.0,481.8181818181811
950.0,480.909090909091
950.0,480.0
950.0,479.090909090909
950.0,478.1818181818189
950.0,477.27272727272793
950.0,476.36363636363603
950.0,475.45454545454504
950.0,474.54545454545496
950.0,473.63636363636397
950.0,472.72727272727207
950.0,471.8181818181811
950.0,470.909090909091
950.0,470.0
950.0,469.090909090909
950.0,468.1818181818189
950.0,467.27272727272793
950.0,466.36363636363603
950.0,465.45454545454504
950.0,464.54545454545496
950.0,463.63636363636397
950.0,462.72727272727207
950.0,461.8181818181811
950.0,460.909090909091
950.0,460.0
950.0,459.090909090909
950.0,458.1818181818189
950.0,457.27272727272793
950.0,456.36363636363603
950.0,455.45454545454504
950.0,454.54545454545496
950.0,453.63636363636397
950.0,452.72727272727207
950.0,451.8181818181811
950.0,450.909090909091
950.0,450.0
950.0,449.090909090909
950.0,448.1818181818189
950.0,447.27272727272793
950.0,446.36363636363603
950.0,445.45454545454504
950.0,444.54545454545496
950.0,443.63636363636397
950.0,442.72727272727207
950.0,441.8181818181811
950.0,440.909090909091
950.0,440.0
950.0,439.090909090909
950.0,438.1818181818189
950.0,437.27272727272793
950.0,436.36363636363603
950.0,435.45454545454504
950.0,434.54545454545496
950.0,433.63636363636397
950.0,432.72727272727207
950.0,431.8181818181811
950.0,430.909090909091
950.0,430.0
950.0,429.090909090909
950.0,428.1818181818189
950.0,427.27272727272793
950.0,426.36363636363603
950.0,425.45454545454504
950.0,424.54545454545496
950.0,423.63636363636397
950.0,422.72727272727207
950.0,421.8181818181811
950.0,420.909090909091
950.0,420.0
950.0,419.090909090909
950.0,418.1818181818189
950.0,417.27272727272793
950.0,416.36363636363603
950.0,415.45454545454504
950.0,414.54545454545496
950.0,413.63636363636397
950.0,412.72727272727207
950.0,411.8181818181811
950.0,410.909090909091
950.0,410.0
950.0,409.090909090909
950.0,408.1818181818189
950.0,407.27272727272793
950.0,406.36363636363603
950.0,405.45454545454504
950.0,404.54545454545496
950.0,403.63636363636397
950.0,402.72727272727207
950.0,401.8181818181811
950.0,400.909090909091
950.0,400.0
950.0,399.090909090909
950.0,398.1818181818189
950.0,397.27272727272793
950.0,396.36363636363603
950.0,395.45454545454504
950.0,394.54545454545496
950.0,393.63636363636397
950.0,392.72727272727207
950.0,391.8181818181811
950.0,390.909090909091
950.0,390.0
949.0909090909117,389.090909090909
948.1818181818235,388.1818181818189
947.2727272727279,387.27272727272793
946.3636363636397,386.36363636363603
945.4545454545514,385.45454545454504
944.5454545454486,384.54545454545496
943.6363636363603,383.63636363636397
942.7272727272721,382.72727272727207
941.8181818181765,381.8181818181811
940.9090909090883,380.909090909091
940.0,380.0
939.0909090909117,379.090909090909
938.1818181818235,378.1818181818189
937.2727272727279,377.27272727272793
936.3636363636397,376.36363636363603
935.4545454545514,375.45454545454504
934.5454545454486,374.54545454545496
933.6363636363603,373.63636363636397
932.7272727272721,372.72727272727207
931.8181818181765,371.8181818181811
930.9090909090883,370.909090909091
930.0,370.0
929.0909090909117,369.090909090909
928.1818181818235,368.1818181818189
927.2727272727279,367.27272727272793
926.3636363636397,366.36363636363603
925.4545454545514,365.45454545454504
924.5454545454486,364.54545454545496
923.6363636363603,363.63636363636397
922.7272727272721,362.72727272727207
921.8181818181765,361.8181818181811
920.9090909090883,360.909090909091
920.0,360.0
919.0909090909117,359.090909090909
918.1818181818235,358.1818181818189
917.2727272727279,357.27272727272793
916.3636363636397,356.36363636363603
915.4545454545514,355.45454545454504
914.5454545454486,354.54545454545496
913.6363636363603,353.63636363636397
912.7272727272721,352.72727272727207
911.8181818181765,351.8181818181811
910.9090909090883,350.909090909091
910.0,350.0
909.0909090909117,349.090909090909
908.1818181818235,348.1818181818189
907.2727272727279,347.27272727272793
906.3636363636397,346.36363636363603
905.4545454545514,345.45454545454504
904.5454545454486,344.54545454545496
903.6363636363603,343.63636363636397
902.7272727272721,342.72727272727207
901.8181818181765,341.8181818181811
900.9090909090883,340.909090909091
900.0,340.0
899.0909090909117,339.090909090909
898.1818181818235,338.1818181818189
897.2727272727279,337.27272727272793
896.3636363636397,336.36363636363603
895.4545454545514,335.45454545454504
894.5454545454486,334.54545454545496
893.6363636363603,333.63636363636397
892.7272727272721,332.72727272727207
891.8181818181765,331.8181818181811
890.9090909090883,330.909090909091
890.0,330.0
889.0909090909117,330.0
888.1818181818235,330.0
887.2727272727279,330.0
886.3636363636397,330.0
885.4545454545514,330.0
884.5454545454486,330.0
883.6363636363603,330.0
882.7272727272721,330.0
881.8181818181765,330.0
880.9090909090883,330.0
880.0,330.0
879.0909090909117,330.0
878.1818181818235,330.0
877.2727272727279,330.0
876.3636363636397,330.0
875.4545454545514,330.0
874.5454545454486,330.0
873.6363636363603,330.0
872.7272727272721,330.0
871.8181818181765,330.0
870.9090909090883,330.0
870.0,330.0
869.0909090909117,330.0
868.1818181818235,330.0
867.2727272727279,330.0
866.3636363636397,330.0
865.4545454545514,330.0
864.5454545454486,330.0
863.6363636363603,330.0
862.7272727272721,330.0
861.8181818181765,330.0
860.9090909090883,330.0
860.0,330.0
859.0909090909117,329.090909090909
858.1818181818235,328.1818181818189
857.2727272727279,327.27272727272793
856.3636363636397,326.36363636363603
855.4545454545514,325.45454545454504
854.5454545454486,324.54545454545496
853.6363636363603,323.63636363636397
852.7272727272721,322.72727272727207
851.8181818181765,321.8181818181811
